Driver,DriverNumber,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,Stint,FreshTyre,Position,IsAccurate,TrackStatus,IsPersonalBest
HAD,6,8.0,0 days 00:01:16.882000,0 days 00:00:21.828000,0 days 00:00:24.586000,0 days 00:00:30.468000,240.0,279.0,282.0,311.0,SOFT,12.0,1.0,False,6.0,True,1,True
HAD,6,9.0,0 days 00:01:16.898000,0 days 00:00:21.747000,0 days 00:00:24.765000,0 days 00:00:30.386000,240.0,276.0,284.0,311.0,SOFT,13.0,1.0,False,6.0,True,1,False
HAD,6,10.0,0 days 00:01:16.362000,0 days 00:00:21.626000,0 days 00:00:24.545000,0 days 00:00:30.191000,241.0,277.0,283.0,311.0,SOFT,14.0,1.0,False,6.0,True,1,True
HAD,6,11.0,0 days 00:01:16.222000,0 days 00:00:21.608000,0 days 00:00:24.413000,0 days 00:00:30.201000,239.0,277.0,284.0,311.0,SOFT,15.0,1.0,False,6.0,True,1,True
HAD,6,12.0,0 days 00:01:16.662000,0 days 00:00:21.784000,0 days 00:00:24.402000,0 days 00:00:30.476000,239.0,278.0,284.0,309.0,SOFT,16.0,1.0,False,6.0,True,1,False
HAD,6,13.0,0 days 00:01:17.060000,0 days 00:00:21.700000,0 days 00:00:24.614000,0 days 00:00:30.746000,241.0,277.0,283.0,309.0,SOFT,17.0,1.0,False,6.0,True,12,False
HAD,6,14.0,0 days 00:01:17.466000,0 days 00:00:21.744000,0 days 00:00:24.576000,0 days 00:00:31.146000,241.0,267.0,286.0,321.0,SOFT,18.0,1.0,False,6.0,True,21,False
HAD,6,15.0,0 days 00:01:16.841000,0 days 00:00:21.983000,0 days 00:00:24.605000,0 days 00:00:30.253000,242.0,281.0,287.0,321.0,SOFT,19.0,1.0,False,6.0,True,1,False
HAD,6,16.0,0 days 00:01:16.537000,0 days 00:00:21.843000,0 days 00:00:24.494000,0 days 00:00:30.200000,242.0,283.0,289.0,320.0,SOFT,20.0,1.0,False,6.0,True,1,False
HAD,6,17.0,0 days 00:01:16.499000,0 days 00:00:21.823000,0 days 00:00:24.473000,0 days 00:00:30.203000,243.0,284.0,289.0,324.0,SOFT,21.0,1.0,False,6.0,True,1,False
HAD,6,18.0,0 days 00:01:16.732000,0 days 00:00:21.915000,0 days 00:00:24.338000,0 days 00:00:30.479000,242.0,284.0,288.0,322.0,SOFT,22.0,1.0,False,6.0,True,1,False
HAD,6,19.0,0 days 00:01:16.475000,0 days 00:00:21.830000,0 days 00:00:24.441000,0 days 00:00:30.204000,244.0,282.0,285.0,321.0,SOFT,23.0,1.0,False,6.0,True,12,False
HAD,6,20.0,0 days 00:01:16.515000,0 days 00:00:21.722000,0 days 00:00:24.358000,0 days 00:00:30.435000,243.0,283.0,292.0,320.0,SOFT,24.0,1.0,False,6.0,True,1,False
HAD,6,21.0,0 days 00:01:16.282000,0 days 00:00:21.626000,0 days 00:00:24.383000,0 days 00:00:30.273000,243.0,279.0,284.0,316.0,SOFT,25.0,1.0,False,6.0,True,1,False
HAD,6,22.0,0 days 00:01:16.322000,0 days 00:00:21.724000,0 days 00:00:24.423000,0 days 00:00:30.175000,243.0,280.0,288.0,317.0,SOFT,26.0,1.0,False,6.0,True,1,False
HAD,6,23.0,0 days 00:01:16.176000,0 days 00:00:21.649000,0 days 00:00:24.333000,0 days 00:00:30.194000,241.0,281.0,286.0,316.0,SOFT,27.0,1.0,False,6.0,True,1,True
HAD,6,24.0,0 days 00:01:16.427000,0 days 00:00:21.752000,0 days 00:00:24.420000,0 days 00:00:30.255000,241.0,280.0,284.0,317.0,SOFT,28.0,1.0,False,6.0,True,1,False
HAD,6,25.0,0 days 00:01:16.560000,0 days 00:00:21.718000,0 days 00:00:24.365000,0 days 00:00:30.477000,240.0,280.0,282.0,313.0,SOFT,29.0,1.0,False,6.0,True,1,False
HAD,6,26.0,0 days 00:01:16.153000,0 days 00:00:21.734000,0 days 00:00:24.377000,0 days 00:00:30.042000,242.0,283.0,285.0,312.0,SOFT,30.0,1.0,False,6.0,True,1,True
HAD,6,27.0,0 days 00:01:16.318000,0 days 00:00:21.620000,0 days 00:00:24.454000,0 days 00:00:30.244000,241.0,281.0,283.0,311.0,SOFT,31.0,1.0,False,6.0,True,1,False
HAD,6,28.0,0 days 00:01:16.629000,0 days 00:00:21.742000,0 days 00:00:24.504000,0 days 00:00:30.383000,240.0,278.0,283.0,306.0,SOFT,32.0,1.0,False,6.0,True,1,False
HAD,6,29.0,0 days 00:01:17.093000,0 days 00:00:22.013000,0 days 00:00:24.628000,0 days 00:00:30.452000,239.0,279.0,281.0,305.0,SOFT,33.0,1.0,False,6.0,True,1,False
HAD,6,30.0,0 days 00:01:22.318000,0 days 00:00:21.816000,0 days 00:00:24.449000,0 days 00:00:36.053000,240.0,277.0,189.0,310.0,SOFT,34.0,1.0,False,5.0,False,126,False
HAD,6,31.0,0 days 00:01:57.518000,0 days 00:00:26.876000,0 days 00:00:35.326000,0 days 00:00:55.316000,197.0,200.0,,191.0,SOFT,35.0,1.0,False,4.0,False,6,False
HAD,6,32.0,0 days 00:01:36.382000,0 days 00:00:31.260000,0 days 00:00:32.702000,0 days 00:00:32.420000,212.0,234.0,279.0,323.0,MEDIUM,1.0,2.0,True,4.0,False,671,False
HAD,6,33.0,0 days 00:01:18.694000,0 days 00:00:22.687000,0 days 00:00:25.151000,0 days 00:00:30.856000,238.0,280.0,283.0,308.0,MEDIUM,2.0,2.0,True,4.0,True,1,False
HAD,6,34.0,0 days 00:01:17.350000,0 days 00:00:21.957000,0 days 00:00:24.673000,0 days 00:00:30.720000,241.0,277.0,285.0,305.0,MEDIUM,3.0,2.0,True,4.0,True,1,False
HAD,6,35.0,0 days 00:01:16.482000,0 days 00:00:21.716000,0 days 00:00:24.316000,0 days 00:00:30.450000,240.0,281.0,279.0,301.0,MEDIUM,4.0,2.0,True,4.0,True,1,False
HAD,6,36.0,0 days 00:01:16.026000,0 days 00:00:21.763000,0 days 00:00:24.131000,0 days 00:00:30.132000,242.0,278.0,285.0,305.0,MEDIUM,5.0,2.0,True,4.0,True,1,True
HAD,6,37.0,0 days 00:01:15.459000,0 days 00:00:21.544000,0 days 00:00:24.174000,0 days 00:00:29.741000,240.0,283.0,289.0,316.0,MEDIUM,6.0,2.0,True,4.0,True,1,True
HAD,6,38.0,0 days 00:01:15.412000,0 days 00:00:21.441000,0 days 00:00:23.940000,0 days 00:00:30.031000,243.0,281.0,278.0,310.0,MEDIUM,7.0,2.0,True,4.0,True,1,True
HAD,6,39.0,0 days 00:01:16.512000,0 days 00:00:21.740000,0 days 00:00:24.178000,0 days 00:00:30.594000,242.0,276.0,292.0,308.0,MEDIUM,8.0,2.0,True,5.0,True,1,False
HAD,6,40.0,0 days 00:01:16.248000,0 days 00:00:21.830000,0 days 00:00:24.236000,0 days 00:00:30.182000,245.0,283.0,291.0,319.0,MEDIUM,9.0,2.0,True,5.0,True,12,False
HAD,6,41.0,0 days 00:01:15.615000,0 days 00:00:21.585000,0 days 00:00:24.138000,0 days 00:00:29.892000,243.0,283.0,285.0,315.0,MEDIUM,10.0,2.0,True,5.0,True,1,False
HAD,6,42.0,0 days 00:01:15.781000,0 days 00:00:21.787000,0 days 00:00:24.213000,0 days 00:00:29.781000,244.0,283.0,287.0,312.0,MEDIUM,11.0,2.0,True,5.0,True,1,False
HAD,6,43.0,0 days 00:01:15.463000,0 days 00:00:21.556000,0 days 00:00:23.980000,0 days 00:00:29.927000,243.0,281.0,285.0,314.0,MEDIUM,12.0,2.0,True,5.0,True,1,False
HAD,6,44.0,0 days 00:01:15.749000,0 days 00:00:21.544000,0 days 00:00:24.143000,0 days 00:00:30.062000,243.0,281.0,286.0,311.0,MEDIUM,13.0,2.0,True,5.0,True,1,False
HAD,6,45.0,0 days 00:01:15.361000,0 days 00:00:21.388000,0 days 00:00:24.007000,0 days 00:00:29.966000,243.0,283.0,294.0,310.0,MEDIUM,14.0,2.0,True,5.0,True,1,True
HAD,6,46.0,0 days 00:01:31.100000,0 days 00:00:30.424000,0 days 00:00:29.529000,0 days 00:00:31.147000,199.0,234.0,292.0,326.0,MEDIUM,15.0,2.0,True,5.0,False,167,False
HAD,6,47.0,0 days 00:01:16.888000,0 days 00:00:21.605000,0 days 00:00:25.005000,0 days 00:00:30.278000,243.0,279.0,282.0,303.0,MEDIUM,16.0,2.0,True,5.0,True,1,False
HAD,6,48.0,0 days 00:01:15.575000,0 days 00:00:21.604000,0 days 00:00:24.178000,0 days 00:00:29.793000,242.0,280.0,287.0,314.0,MEDIUM,17.0,2.0,True,5.0,True,1,False
HAD,6,49.0,0 days 00:01:15.673000,0 days 00:00:21.500000,0 days 00:00:24.035000,0 days 00:00:30.138000,244.0,279.0,285.0,305.0,MEDIUM,18.0,2.0,True,5.0,True,1,False
HAD,6,50.0,0 days 00:01:15.566000,0 days 00:00:21.596000,0 days 00:00:24.050000,0 days 00:00:29.920000,242.0,280.0,283.0,306.0,MEDIUM,19.0,2.0,True,5.0,True,1,False
HAD,6,51.0,0 days 00:01:15.511000,0 days 00:00:21.420000,0 days 00:00:24.166000,0 days 00:00:29.925000,244.0,282.0,288.0,313.0,MEDIUM,20.0,2.0,True,5.0,True,1,False
HAD,6,52.0,0 days 00:01:50.309000,0 days 00:00:21.445000,0 days 00:00:23.974000,0 days 00:01:04.890000,246.0,286.0,,233.0,MEDIUM,21.0,2.0,True,5.0,False,16,False
HAD,6,53.0,0 days 00:01:37.681000,0 days 00:00:28.819000,0 days 00:00:33.114000,0 days 00:00:35.748000,207.0,226.0,299.0,284.0,SOFT,5.0,3.0,False,5.0,False,671,False
HAD,6,54.0,0 days 00:01:17.624000,0 days 00:00:22.422000,0 days 00:00:24.742000,0 days 00:00:30.460000,242.0,282.0,284.0,308.0,SOFT,6.0,3.0,False,5.0,True,1,False
HAD,6,55.0,0 days 00:01:15.995000,0 days 00:00:21.816000,0 days 00:00:24.285000,0 days 00:00:29.894000,242.0,282.0,287.0,310.0,SOFT,7.0,3.0,False,5.0,True,1,False
HAD,6,56.0,0 days 00:01:15.163000,0 days 00:00:21.414000,0 days 00:00:24.022000,0 days 00:00:29.727000,244.0,282.0,289.0,315.0,SOFT,8.0,3.0,False,5.0,True,1,True
HAD,6,57.0,0 days 00:01:15.010000,0 days 00:00:21.392000,0 days 00:00:24.015000,0 days 00:00:29.603000,245.0,280.0,282.0,310.0,SOFT,9.0,3.0,False,5.0,True,1,True
HAD,6,58.0,0 days 00:01:14.758000,0 days 00:00:21.275000,0 days 00:00:23.858000,0 days 00:00:29.625000,244.0,284.0,290.0,312.0,SOFT,10.0,3.0,False,5.0,True,1,True
HAD,6,59.0,0 days 00:01:15.255000,0 days 00:00:21.291000,0 days 00:00:24.077000,0 days 00:00:29.887000,245.0,283.0,285.0,304.0,SOFT,11.0,3.0,False,5.0,True,1,False
HAD,6,60.0,0 days 00:01:15.008000,0 days 00:00:21.250000,0 days 00:00:23.867000,0 days 00:00:29.891000,245.0,282.0,284.0,309.0,SOFT,12.0,3.0,False,5.0,True,1,False
HAD,6,61.0,0 days 00:01:15.049000,0 days 00:00:21.330000,0 days 00:00:24.069000,0 days 00:00:29.650000,243.0,282.0,284.0,314.0,SOFT,13.0,3.0,False,5.0,True,12,False
HAD,6,62.0,0 days 00:01:42.996000,0 days 00:00:21.276000,0 days 00:00:24.117000,0 days 00:00:57.603000,245.0,278.0,,300.0,SOFT,14.0,3.0,False,5.0,False,1,False
HAD,6,63.0,0 days 00:01:19.543000,0 days 00:00:24.872000,0 days 00:00:24.676000,0 days 00:00:29.995000,245.0,286.0,285.0,326.0,SOFT,15.0,4.0,False,5.0,False,1,False
HAD,6,64.0,0 days 00:01:15.399000,0 days 00:00:21.476000,0 days 00:00:23.993000,0 days 00:00:29.930000,246.0,284.0,287.0,311.0,SOFT,16.0,4.0,False,5.0,True,1,False
HAD,6,65.0,0 days 00:01:15.010000,0 days 00:00:21.381000,0 days 00:00:23.928000,0 days 00:00:29.701000,244.0,283.0,287.0,310.0,SOFT,17.0,4.0,False,5.0,True,1,False
HAD,6,66.0,0 days 00:01:16.230000,0 days 00:00:21.347000,0 days 00:00:24.446000,0 days 00:00:30.437000,245.0,280.0,286.0,305.0,SOFT,18.0,4.0,False,5.0,True,1,False
HAD,6,67.0,0 days 00:01:14.578000,0 days 00:00:21.180000,0 days 00:00:23.820000,0 days 00:00:29.578000,244.0,281.0,284.0,311.0,SOFT,19.0,4.0,False,5.0,True,1,True
RUS,63,1.0,0 days 00:01:27.965000,,0 days 00:00:26.419000,0 days 00:00:31.635000,234.0,285.0,283.0,315.0,SOFT,4.0,1.0,False,3.0,False,1,False
RUS,63,2.0,0 days 00:01:20.925000,0 days 00:00:23.553000,0 days 00:00:25.496000,0 days 00:00:31.876000,239.0,286.0,289.0,318.0,SOFT,5.0,1.0,False,2.0,True,1,True
RUS,63,3.0,0 days 00:01:19.420000,0 days 00:00:23.408000,0 days 00:00:25.005000,0 days 00:00:31.007000,232.0,278.0,283.0,313.0,SOFT,6.0,1.0,False,2.0,True,1,True
RUS,63,4.0,0 days 00:01:17.945000,0 days 00:00:22.525000,0 days 00:00:24.756000,0 days 00:00:30.664000,235.0,282.0,276.0,315.0,SOFT,7.0,1.0,False,2.0,True,1,True
RUS,63,5.0,0 days 00:01:17.034000,0 days 00:00:22.186000,0 days 00:00:24.480000,0 days 00:00:30.368000,238.0,282.0,280.0,319.0,SOFT,8.0,1.0,False,2.0,True,1,True
RUS,63,6.0,0 days 00:01:16.365000,0 days 00:00:22.024000,0 days 00:00:24.190000,0 days 00:00:30.151000,238.0,285.0,285.0,333.0,SOFT,9.0,1.0,False,1.0,True,1,True
RUS,63,7.0,0 days 00:01:16.584000,0 days 00:00:21.738000,0 days 00:00:24.313000,0 days 00:00:30.533000,236.0,274.0,271.0,308.0,SOFT,10.0,1.0,False,1.0,True,1,False
RUS,63,8.0,0 days 00:01:16.105000,0 days 00:00:21.850000,0 days 00:00:24.177000,0 days 00:00:30.078000,236.0,275.0,271.0,309.0,SOFT,11.0,1.0,False,1.0,True,1,True
RUS,63,9.0,0 days 00:01:15.796000,0 days 00:00:21.751000,0 days 00:00:24.142000,0 days 00:00:29.903000,236.0,276.0,273.0,312.0,SOFT,12.0,1.0,False,1.0,True,1,True
RUS,63,10.0,0 days 00:01:15.778000,0 days 00:00:21.668000,0 days 00:00:24.109000,0 days 00:00:30.001000,237.0,279.0,271.0,309.0,SOFT,13.0,1.0,False,1.0,True,1,True
RUS,63,11.0,0 days 00:01:15.572000,0 days 00:00:21.485000,0 days 00:00:24.034000,0 days 00:00:30.053000,238.0,275.0,271.0,308.0,SOFT,14.0,1.0,False,1.0,True,1,True
RUS,63,12.0,0 days 00:01:16.804000,0 days 00:00:21.483000,0 days 00:00:23.953000,0 days 00:00:31.368000,238.0,275.0,275.0,316.0,SOFT,15.0,1.0,False,1.0,True,1,False
RUS,63,13.0,0 days 00:01:17.341000,0 days 00:00:22.740000,0 days 00:00:24.186000,0 days 00:00:30.415000,234.0,277.0,274.0,310.0,SOFT,16.0,1.0,False,1.0,True,12,False
RUS,63,14.0,0 days 00:01:16.192000,0 days 00:00:21.668000,0 days 00:00:24.059000,0 days 00:00:30.465000,238.0,278.0,272.0,316.0,SOFT,17.0,1.0,False,1.0,True,21,False
RUS,63,15.0,0 days 00:01:15.791000,0 days 00:00:21.560000,0 days 00:00:24.016000,0 days 00:00:30.215000,238.0,280.0,284.0,308.0,SOFT,18.0,1.0,False,1.0,True,1,False
RUS,63,16.0,0 days 00:01:15.477000,0 days 00:00:21.517000,0 days 00:00:24.073000,0 days 00:00:29.887000,238.0,279.0,276.0,316.0,SOFT,19.0,1.0,False,1.0,True,1,True
RUS,63,17.0,0 days 00:01:16.545000,0 days 00:00:21.635000,0 days 00:00:24.186000,0 days 00:00:30.724000,237.0,278.0,272.0,313.0,SOFT,20.0,1.0,False,1.0,True,1,False
RUS,63,18.0,0 days 00:01:15.735000,0 days 00:00:21.648000,0 days 00:00:24.069000,0 days 00:00:30.018000,237.0,277.0,275.0,314.0,SOFT,21.0,1.0,False,1.0,True,1,False
RUS,63,19.0,0 days 00:01:15.576000,0 days 00:00:21.608000,0 days 00:00:24.092000,0 days 00:00:29.876000,238.0,281.0,275.0,320.0,SOFT,22.0,1.0,False,1.0,True,12,False
RUS,63,20.0,0 days 00:01:15.538000,0 days 00:00:21.611000,0 days 00:00:24.033000,0 days 00:00:29.894000,238.0,278.0,277.0,315.0,SOFT,23.0,1.0,False,1.0,True,1,False
RUS,63,21.0,0 days 00:01:15.759000,0 days 00:00:21.545000,0 days 00:00:23.998000,0 days 00:00:30.216000,237.0,280.0,276.0,316.0,SOFT,24.0,1.0,False,1.0,True,1,False
RUS,63,22.0,0 days 00:01:16.657000,0 days 00:00:21.784000,0 days 00:00:24.096000,0 days 00:00:30.777000,238.0,282.0,282.0,312.0,SOFT,25.0,1.0,False,2.0,True,1,False
RUS,63,23.0,0 days 00:01:15.877000,0 days 00:00:22.019000,0 days 00:00:24.131000,0 days 00:00:29.727000,237.0,283.0,279.0,335.0,SOFT,26.0,1.0,False,2.0,True,1,False
RUS,63,24.0,0 days 00:01:16.828000,0 days 00:00:21.603000,0 days 00:00:24.084000,0 days 00:00:31.141000,238.0,282.0,276.0,318.0,SOFT,27.0,1.0,False,2.0,True,1,False
RUS,63,25.0,0 days 00:01:17.038000,0 days 00:00:22.080000,0 days 00:00:24.356000,0 days 00:00:30.602000,237.0,278.0,274.0,324.0,SOFT,28.0,1.0,False,1.0,True,1,False
RUS,63,26.0,0 days 00:01:16.321000,0 days 00:00:21.786000,0 days 00:00:24.397000,0 days 00:00:30.138000,236.0,276.0,271.0,310.0,SOFT,29.0,1.0,False,1.0,True,1,False
RUS,63,27.0,0 days 00:01:16.273000,0 days 00:00:21.774000,0 days 00:00:24.276000,0 days 00:00:30.223000,237.0,278.0,273.0,311.0,SOFT,30.0,1.0,False,1.0,True,1,False
RUS,63,28.0,0 days 00:01:16.272000,0 days 00:00:21.916000,0 days 00:00:24.208000,0 days 00:00:30.148000,238.0,279.0,270.0,311.0,SOFT,31.0,1.0,False,1.0,True,1,False
RUS,63,29.0,0 days 00:01:15.541000,0 days 00:00:21.577000,0 days 00:00:24.039000,0 days 00:00:29.925000,238.0,281.0,279.0,316.0,SOFT,32.0,1.0,False,1.0,True,1,False
RUS,63,30.0,,,,,,,,,SOFT,33.0,1.0,False,,False,126,
BOT,77,1.0,0 days 00:01:38.731000,,0 days 00:00:29.157000,0 days 00:00:33.988000,200.0,279.0,277.0,321.0,INTERMEDIATE,1.0,1.0,True,18.0,False,1,False
BOT,77,2.0,0 days 00:01:27.677000,0 days 00:00:25.636000,0 days 00:00:28.413000,0 days 00:00:33.628000,206.0,274.0,271.0,314.0,INTERMEDIATE,2.0,1.0,True,15.0,True,1,True
BOT,77,3.0,0 days 00:01:47.804000,0 days 00:00:25.338000,0 days 00:00:28.634000,0 days 00:00:53.832000,214.0,260.0,,302.0,INTERMEDIATE,3.0,1.0,True,21.0,False,1,False
BOT,77,4.0,0 days 00:01:26.794000,0 days 00:00:27.036000,0 days 00:00:27.229000,0 days 00:00:32.529000,205.0,266.0,277.0,296.0,SOFT,1.0,2.0,True,21.0,False,1,False
BOT,77,5.0,0 days 00:01:22.238000,0 days 00:00:23.896000,0 days 00:00:26.332000,0 days 00:00:32.010000,225.0,259.0,276.0,295.0,SOFT,2.0,2.0,True,21.0,True,1,True
BOT,77,6.0,0 days 00:01:21.040000,0 days 00:00:23.305000,0 days 00:00:25.930000,0 days 00:00:31.805000,225.0,261.0,267.0,288.0,SOFT,3.0,2.0,True,21.0,True,1,True
BOT,77,7.0,0 days 00:01:20.289000,0 days 00:00:22.891000,0 days 00:00:25.792000,0 days 00:00:31.606000,226.0,263.0,264.0,290.0,SOFT,4.0,2.0,True,21.0,True,1,True
BOT,77,8.0,0 days 00:01:19.925000,0 days 00:00:22.908000,0 days 00:00:25.682000,0 days 00:00:31.335000,228.0,265.0,267.0,291.0,SOFT,5.0,2.0,True,21.0,True,1,True
BOT,77,9.0,0 days 00:01:39.439000,0 days 00:00:22.925000,0 days 00:00:25.656000,0 days 00:00:50.858000,225.0,263.0,,304.0,SOFT,6.0,2.0,True,21.0,False,1,False
BOT,77,10.0,0 days 00:01:26.030000,0 days 00:00:26.794000,0 days 00:00:27.522000,0 days 00:00:31.714000,223.0,273.0,279.0,295.0,MEDIUM,1.0,3.0,True,21.0,False,1,False
BOT,77,11.0,0 days 00:01:19.917000,0 days 00:00:23.015000,0 days 00:00:25.481000,0 days 00:00:31.421000,226.0,269.0,271.0,296.0,MEDIUM,2.0,3.0,True,21.0,True,12,True
BOT,77,12.0,0 days 00:01:22.238000,0 days 00:00:23.183000,0 days 00:00:26.944000,0 days 00:00:32.111000,227.0,260.0,269.0,300.0,MEDIUM,3.0,3.0,True,20.0,True,2,False
BOT,77,13.0,0 days 00:01:22.743000,0 days 00:00:23.021000,0 days 00:00:28.425000,0 days 00:00:31.297000,226.0,272.0,273.0,303.0,MEDIUM,4.0,3.0,True,20.0,True,21,False
BOT,77,14.0,0 days 00:01:19.361000,0 days 00:00:22.671000,0 days 00:00:25.366000,0 days 00:00:31.324000,230.0,269.0,270.0,297.0,MEDIUM,5.0,3.0,True,20.0,True,1,True
BOT,77,15.0,0 days 00:01:19.225000,0 days 00:00:22.804000,0 days 00:00:25.218000,0 days 00:00:31.203000,227.0,270.0,270.0,295.0,MEDIUM,6.0,3.0,True,20.0,True,1,True
BOT,77,16.0,0 days 00:01:19.532000,0 days 00:00:22.686000,0 days 00:00:25.428000,0 days 00:00:31.418000,229.0,265.0,267.0,291.0,MEDIUM,7.0,3.0,True,20.0,True,1,False
BOT,77,17.0,0 days 00:01:21.843000,0 days 00:00:22.732000,0 days 00:00:25.362000,0 days 00:00:33.749000,228.0,268.0,264.0,290.0,MEDIUM,8.0,3.0,True,20.0,True,12,False
BOT,77,18.0,0 days 00:01:21.105000,0 days 00:00:24.452000,0 days 00:00:25.455000,0 days 00:00:31.198000,229.0,271.0,278.0,297.0,MEDIUM,9.0,3.0,True,20.0,True,1,False
BOT,77,19.0,0 days 00:01:19.691000,0 days 00:00:22.737000,0 days 00:00:25.543000,0 days 00:00:31.411000,227.0,268.0,269.0,292.0,MEDIUM,10.0,3.0,True,20.0,True,1,False
BOT,77,20.0,0 days 00:01:22.553000,0 days 00:00:23.029000,0 days 00:00:26.442000,0 days 00:00:33.082000,227.0,268.0,272.0,246.0,MEDIUM,11.0,3.0,True,20.0,True,1,False
BOT,77,21.0,0 days 00:01:19.490000,0 days 00:00:22.842000,0 days 00:00:25.406000,0 days 00:00:31.242000,228.0,269.0,272.0,297.0,MEDIUM,12.0,3.0,True,20.0,True,1,False
BOT,77,22.0,0 days 00:01:20.964000,0 days 00:00:22.918000,0 days 00:00:26.683000,0 days 00:00:31.363000,227.0,271.0,271.0,304.0,MEDIUM,13.0,3.0,True,20.0,True,1,False
BOT,77,23.0,0 days 00:01:20.472000,0 days 00:00:22.883000,0 days 00:00:25.760000,0 days 00:00:31.829000,229.0,267.0,273.0,306.0,MEDIUM,14.0,3.0,True,20.0,True,1,False
BOT,77,24.0,0 days 00:01:21.847000,0 days 00:00:23.765000,0 days 00:00:26.607000,0 days 00:00:31.475000,219.0,275.0,236.0,321.0,MEDIUM,15.0,3.0,True,20.0,True,1,False
BOT,77,25.0,0 days 00:01:20.573000,0 days 00:00:23.647000,0 days 00:00:25.548000,0 days 00:00:31.378000,227.0,270.0,267.0,295.0,MEDIUM,16.0,3.0,True,19.0,True,1,False
BOT,77,26.0,0 days 00:01:19.458000,0 days 00:00:22.807000,0 days 00:00:25.454000,0 days 00:00:31.197000,228.0,268.0,268.0,290.0,MEDIUM,17.0,3.0,True,19.0,True,1,False
BOT,77,27.0,0 days 00:01:19.336000,0 days 00:00:22.748000,0 days 00:00:25.318000,0 days 00:00:31.270000,227.0,266.0,268.0,289.0,MEDIUM,18.0,3.0,True,19.0,True,1,False
BOT,77,28.0,0 days 00:01:30.428000,0 days 00:00:22.662000,0 days 00:00:26.890000,0 days 00:00:40.876000,230.0,258.0,218.0,196.0,MEDIUM,19.0,3.0,True,19.0,False,126,False
BOT,77,29.0,0 days 00:02:01.776000,0 days 00:00:30.137000,0 days 00:00:38.409000,0 days 00:00:53.230000,190.0,188.0,,262.0,MEDIUM,20.0,3.0,True,19.0,False,6,False
BOT,77,30.0,0 days 00:01:29.383000,0 days 00:00:27.389000,0 days 00:00:29.748000,0 days 00:00:32.246000,206.0,274.0,278.0,296.0,SOFT,1.0,4.0,True,18.0,False,671,False
BOT,77,31.0,0 days 00:01:21.147000,0 days 00:00:23.657000,0 days 00:00:25.908000,0 days 00:00:31.582000,228.0,267.0,273.0,298.0,SOFT,2.0,4.0,True,18.0,True,1,False
BOT,77,32.0,0 days 00:01:19.967000,0 days 00:00:23.120000,0 days 00:00:25.590000,0 days 00:00:31.257000,227.0,269.0,274.0,295.0,SOFT,3.0,4.0,True,18.0,True,1,False
BOT,77,33.0,0 days 00:01:19.163000,0 days 00:00:22.731000,0 days 00:00:25.194000,0 days 00:00:31.238000,230.0,270.0,273.0,287.0,SOFT,4.0,4.0,True,18.0,True,1,True
BOT,77,34.0,0 days 00:01:19.240000,0 days 00:00:22.651000,0 days 00:00:25.218000,0 days 00:00:31.371000,229.0,270.0,268.0,286.0,SOFT,5.0,4.0,True,18.0,True,1,False
BOT,77,35.0,0 days 00:01:18.995000,0 days 00:00:22.678000,0 days 00:00:25.191000,0 days 00:00:31.126000,229.0,269.0,269.0,290.0,SOFT,6.0,4.0,True,18.0,True,1,True
BOT,77,36.0,0 days 00:01:18.887000,0 days 00:00:22.590000,0 days 00:00:25.108000,0 days 00:00:31.189000,230.0,270.0,269.0,287.0,SOFT,7.0,4.0,True,18.0,True,1,True
BOT,77,37.0,0 days 00:01:19.661000,0 days 00:00:22.663000,0 days 00:00:25.849000,0 days 00:00:31.149000,227.0,273.0,268.0,295.0,SOFT,8.0,4.0,True,18.0,True,12,False
BOT,77,38.0,0 days 00:01:18.929000,0 days 00:00:22.647000,0 days 00:00:25.136000,0 days 00:00:31.146000,230.0,270.0,273.0,293.0,SOFT,9.0,4.0,True,18.0,True,1,False
BOT,77,39.0,0 days 00:01:18.775000,0 days 00:00:22.469000,0 days 00:00:25.191000,0 days 00:00:31.115000,231.0,270.0,272.0,287.0,SOFT,10.0,4.0,True,17.0,True,1,True
BOT,77,40.0,0 days 00:01:18.856000,0 days 00:00:22.490000,0 days 00:00:25.101000,0 days 00:00:31.265000,231.0,270.0,271.0,288.0,SOFT,11.0,4.0,True,17.0,True,1,False
BOT,77,41.0,0 days 00:01:19.059000,0 days 00:00:22.644000,0 days 00:00:25.252000,0 days 00:00:31.163000,229.0,270.0,270.0,285.0,SOFT,12.0,4.0,True,16.0,True,1,False
BOT,77,42.0,0 days 00:01:19.412000,0 days 00:00:22.599000,0 days 00:00:25.329000,0 days 00:00:31.484000,230.0,268.0,238.0,284.0,SOFT,13.0,4.0,True,16.0,True,1,False
BOT,77,43.0,0 days 00:01:39.542000,0 days 00:00:27.717000,0 days 00:00:33.984000,0 days 00:00:37.841000,227.0,224.0,255.0,280.0,SOFT,14.0,4.0,True,16.0,False,167,False
BOT,77,44.0,0 days 00:01:22.115000,0 days 00:00:23.959000,0 days 00:00:26.361000,0 days 00:00:31.795000,231.0,278.0,272.0,294.0,SOFT,15.0,4.0,True,16.0,True,1,False
